date,elec1,gas
2014-06-18,1333.5999999999997,285.39000000000004
2014-06-19,1314.5000000000002,321.168
2014-06-20,1297.9,356.37600000000003
2014-06-21,944.5999999999999,0.0
2014-06-22,973.3000000000002,0.0
2014-06-23,1397.6000000000001,427.24400000000014
2014-06-24,1475.1000000000001,391.44299999999976
2014-06-25,1350.8000000000002,322.50000000000006
2014-06-26,1319.2,314.547
2014-06-27,1271.4,314.34099999999984
2014-06-28,827.9999999999999,0.0
2014-06-29,839.5000000000001,0.0
2014-06-30,1280.0000000000005,366.405
2014-07-01,1372.0000000000002,452.6329999999995
2014-07-02,1383.2,316.65
2014-07-03,1411.6999999999998,341.5659999999999
2014-07-04,1392.5000000000005,334.5949999999998
2014-07-05,968.5000000000001,0.0
2014-07-06,915.8,0.0
2014-07-07,1343.1999999999998,503.039
2014-07-08,1401.2,496.828
2014-07-09,1388.7,348.47900000000004
2014-07-10,1324.3000000000004,419.0910000000002
2014-07-11,1253.9,417.957
2014-07-12,946.5000000000001,0.0
2014-07-13,942.5999999999998,0.0
2014-07-14,1363.9000000000003,479.6670000000001
2014-07-15,1452.0000000000005,442.60999999999996
2014-07-16,1389.4999999999998,117.029
2014-07-17,1412.5999999999995,0.0
2014-07-18,1455.1999999999998,0.0
2014-07-19,1046.0999999999997,0.0
2014-07-20,959.7999999999998,0.0
2014-07-21,1268.7000000000005,0.0
2014-07-22,1357.9999999999998,0.0
2014-07-23,1340.8000000000002,0.0
2014-07-24,1399.3000000000002,0.0
2014-07-25,1464.1,0.0
2014-07-26,1217.0999999999995,0.0
2014-07-27,1159.3,0.0
2014-07-28,1426.1000000000001,0.0
2014-07-29,1487.3,0.0
2014-07-30,1479.0,0.0
2014-07-31,1494.8000000000002,0.0
2014-08-01,1437.8999999999996,0.0
2014-08-02,1080.7,0.0
2014-08-03,1067.1000000000004,0.0
2014-08-04,1411.3999999999996,0.0
2014-08-05,1478.5999999999997,0.0
2014-08-06,1471.4999999999998,0.0
2014-08-07,1437.8999999999999,0.0
2014-08-08,1423.5,0.0
2014-08-09,1046.3000000000002,0.0
2014-08-10,1015.1,0.0
2014-08-11,1318.3,0.0
2014-08-12,1333.0,0.0
2014-08-13,1357.7999999999997,0.0
2014-08-14,1288.5000000000002,0.0
2014-08-15,1198.1,0.0
2014-08-16,896.4000000000003,0.0
2014-08-17,908.4,0.0
2014-08-18,1218.2,0.0
2014-08-19,1311.5000000000002,0.0
2014-08-20,1340.7,252.04299999999995
2014-08-21,1370.1,454.9030000000001
2014-08-22,1281.4999999999995,0.0
2014-08-23,954.3000000000001,0.0
2014-08-24,951.0999999999998,0.0
2014-08-25,1049.1000000000001,0.0
2014-08-26,1270.1,0.0
2014-08-27,1324.9999999999998,202.864
2014-08-28,1347.4,282.7759999999999
2014-08-29,1280.1999999999998,230.524
2014-08-30,986.5999999999999,0.0
2014-08-31,987.3000000000003,0.0
2014-09-01,1288.7,351.38700000000017
2014-09-02,1368.5000000000005,264.5810000000001
2014-09-03,1397.3999999999996,214.6960000000001
2014-09-04,1366.3000000000004,260.60500000000013
2014-09-05,1344.3999999999999,280.2650000000001
2014-09-06,928.7,0.0
2014-09-07,901.8,0.0
2014-09-08,1379.8999999999999,288.19700000000006
2014-09-09,1409.2999999999993,337.252
2014-09-10,1363.8000000000002,288.847
2014-09-11,1326.0000000000002,361.03199999999975
2014-09-12,1391.3000000000004,304.1149999999999
2014-09-13,996.3999999999999,0.0
2014-09-14,956.3000000000002,0.0
2014-09-15,1395.3000000000002,383.682
2014-09-16,1413.5000000000002,314.2109999999999
2014-09-17,1392.9999999999998,343.0469999999998
2014-09-18,1415.8999999999996,251.19899999999993
2014-09-19,1442.3000000000004,271.51800000000003
2014-09-20,1056.4999999999998,140.44499999999996
2014-09-21,1017.5999999999999,146.12699999999998
2014-09-22,1410.6999999999998,392.65399999999994
2014-09-23,1412.3999999999996,385.196
2014-09-24,1447.3000000000002,527.4010000000001
2014-09-25,1373.9,589.9750000000001
2014-09-26,1387.2,455.47999999999973
2014-09-27,982.8,142.73399999999998
2014-09-28,1024.4,143.102
2014-09-29,1381.6,599.4789999999997
2014-09-30,1500.3999999999999,604.5039999999999
2014-10-01,1472.7000000000003,445.04699999999974
2014-10-02,1447.7999999999995,424.14899999999983
2014-10-03,1427.0000000000005,422.5200000000001
2014-10-04,988.4000000000003,154.97299999999996
2014-10-05,995.1,150.99100000000004
2014-10-06,1355.5,914.0319999999996
2014-10-07,1449.6000000000001,822.0110000000004
2014-10-08,1416.5,679.2869999999998
2014-10-09,1370.4000000000005,660.8469999999998
2014-10-10,1371.0000000000002,660.7430000000002
2014-10-11,976.0,154.1759999999999
2014-10-12,931.9000000000001,151.01099999999988
2014-10-13,1374.5000000000002,926.6120000000002
2014-10-14,1416.0000000000007,840.3280000000001
2014-10-15,1338.5,452.00799999999975
2014-10-16,1382.6,507.95099999999996
2014-10-17,1349.2,418.3030000000001
2014-10-18,970.4999999999999,163.531
2014-10-19,971.9999999999999,156.6430000000001
2014-10-20,1383.1,811.9099999999996
2014-10-21,1420.9000000000003,774.6189999999996
2014-10-22,1393.4999999999998,525.6000000000001
2014-10-23,1438.9,634.604
2014-10-24,1415.6999999999998,625.5600000000001
2014-10-25,1024.3999999999999,153.1870000000001
2014-10-26,1017.2999999999998,146.512
2014-10-27,1473.8,828.0820000000003
2014-10-28,1510.5000000000005,685.2180000000002
2014-10-29,1396.7999999999995,650.239
2014-10-30,1408.8999999999999,521.472
2014-10-31,1352.1000000000001,440.2560000000001
2014-11-01,996.2,147.53900000000007
2014-11-02,978.5000000000003,157.0679999999999
2014-11-03,1375.5999999999997,972.1410000000002
2014-11-04,1429.5999999999997,933.7900000000004
2014-11-05,1422.5,795.2600000000003
2014-11-06,1511.6000000000001,816.6130000000003
2014-11-07,1433.8000000000002,722.7079999999999
2014-11-08,1003.6999999999998,156.95100000000008
2014-11-09,967.8,154.261
2014-11-10,1471.4000000000003,1079.306
2014-11-11,1450.4000000000005,914.4380000000004
2014-11-12,1422.5000000000002,723.9550000000002
2014-11-13,1456.3999999999996,732.9900000000004
2014-11-14,1393.9000000000003,708.7620000000002
2014-11-15,942.7000000000002,156.86600000000004
2014-11-16,939.1,153.3930000000001
2014-11-17,1354.2,1112.9110000000005
2014-11-18,1418.4,996.4070000000004
2014-11-19,1458.3,761.6469999999997
2014-11-20,1472.1999999999998,701.9600000000004
2014-11-21,1445.8999999999999,722.4389999999997
2014-11-22,1032.6999999999998,0.0
2014-11-23,1059.5000000000002,0.0
2014-11-24,1520.1000000000004,1038.3550000000005
2014-11-25,1579.1000000000001,924.3770000000001
2014-11-26,1457.4,738.8730000000004
2014-11-27,1450.2999999999997,728.2720000000003
2014-11-28,1367.8999999999999,757.4630000000001
2014-11-29,940.0000000000001,144.67499999999984
2014-11-30,925.4,147.64100000000008
2014-12-01,1470.1000000000001,1127.6280000000006
2014-12-02,1526.5,998.4180000000005
2014-12-03,1535.8000000000006,835.1040000000003
2014-12-04,1530.9,897.7399999999999
2014-12-05,1509.7000000000003,903.6720000000003
2014-12-06,1044.3000000000002,147.26000000000005
2014-12-07,1026.0,172.0400000000001
2014-12-08,1563.2999999999997,1370.9850000000008
2014-12-09,1597.9999999999993,1234.5140000000006
2014-12-10,1533.4,866.5759999999996
2014-12-11,1587.3,870.9280000000007
2014-12-12,1471.6000000000001,849.2470000000001
2014-12-13,1079.8000000000002,58.254000000000005
2014-12-14,1047.5000000000002,0.0
2014-12-15,1499.2999999999997,968.2170000000002
2014-12-16,1596.3000000000004,1037.1
2014-12-17,1569.7,792.9019999999997
2014-12-18,1493.6000000000001,722.3259999999997
2014-12-19,1413.6999999999998,740.768
2014-12-20,1047.0000000000002,150.9119999999998
2014-12-21,1052.0,147.36000000000007
2014-12-22,1418.8999999999996,1069.988000000001
2014-12-23,1383.3999999999999,950.4210000000003
2014-12-24,1158.3999999999996,447.61999999999955
2014-12-25,1025.9,147.451
2014-12-26,1043.8000000000002,141.12300000000008
2014-12-27,840.8,153.3000000000001
2014-12-28,879.9,147.45400000000004
2014-12-29,1237.0,999.5590000000001
2014-12-30,1340.7,1402.9020000000014
2014-12-31,1138.8999999999999,597.8349999999999
